route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
43,1,2481,Kildonan Place,0,1-43-1,1297,1
43,1,2483,Kildonan Place,0,1-43-1,1297,1
43,1,2485,Kildonan Place,0,1-43-1,1297,1
43,1,2487,Kildonan Place,0,1-43-1,1297,1
43,1,2489,Kildonan Place,0,1-43-1,1297,1
43,1,2491,Kildonan Place,0,1-43-1,1297,1
43,1,2493,Kildonan Place,0,1-43-1,1297,1
43,1,2495,Kildonan Place,0,1-43-1,1297,1
43,1,2497,Kildonan Place,0,1-43-1,1297,1
43,1,2503,Kildonan Place,0,1-43-2,1297,1
43,1,2505,Kildonan Place,0,1-43-2,1297,1
43,1,2507,Kildonan Place,0,1-43-2,1297,1
43,1,2509,Kildonan Place,0,1-43-2,1297,1
43,1,2511,Kildonan Place,0,1-43-2,1297,1
43,1,2513,Kildonan Place,0,1-43-2,1297,1
43,1,2515,Kildonan Place,0,1-43-2,1297,1
43,1,2517,Kildonan Place,0,1-43-2,1297,1
43,1,2519,Kildonan Place,0,1-43-2,1297,1
43,2,7754,Kildonan Place,0,2-43-1,1297,1
43,2,7756,Kildonan Place,0,2-43-1,1297,1
43,2,7758,Kildonan Place,0,2-43-1,1297,1
43,2,7760,Kildonan Place,0,2-43-1,1297,1
43,2,7762,Kildonan Place,0,2-43-1,1297,1
43,2,7764,Kildonan Place,0,2-43-1,1297,1
43,2,7766,Kildonan Place,0,2-43-1,1297,1
43,2,7768,Kildonan Place,0,2-43-1,1297,1
43,2,7770,Kildonan Place,0,2-43-1,1297,1
43,2,7776,Kildonan Place,0,2-43-2,1297,1
43,2,7778,Kildonan Place,0,2-43-2,1297,1
43,2,7780,Kildonan Place,0,2-43-2,1297,1
43,2,7782,Kildonan Place,0,2-43-2,1297,1
43,2,7784,Kildonan Place,0,2-43-2,1297,1
43,2,7786,Kildonan Place,0,2-43-2,1297,1
43,2,7788,Kildonan Place,0,2-43-2,1297,1
43,2,7790,Kildonan Place,0,2-43-2,1297,1
43,2,7792,Kildonan Place,0,2-43-2,1297,1
43,3,11493,Kildonan Place,0,3-43-1,1297,1
43,3,11495,Kildonan Place,0,3-43-1,1297,1
43,3,11497,Kildonan Place,0,3-43-1,1297,1
43,3,11499,Kildonan Place,0,3-43-1,1297,1
43,3,11501,Kildonan Place,0,3-43-1,1297,1
43,3,11505,Kildonan Place,0,3-43-2,1297,1
43,3,11507,Kildonan Place,0,3-43-2,1297,1
43,3,11509,Kildonan Place,0,3-43-2,1297,1
43,3,11511,Kildonan Place,0,3-43-2,1297,1
43,3,11513,Kildonan Place,0,3-43-2,1297,1
43,3,11515,Kildonan Place,0,3-43-2,1297,1
43,1,2501,Kildonan Place,0,1-43-2,1299,1
43,2,7774,Kildonan Place,0,2-43-2,1299,1
44,1,2525,Kildonan Place via London,0,1-44-1,1305,1
44,2,7798,Kildonan Place via London,0,2-44-1,1305,1
44,2,7868,Kildonan Place via London,0,2-44-4,1305,1
44,1,2595,Kildonan Place via London,0,1-44-4,1305,1
44,1,2527,Kildonan Place via London,0,1-44-1,1302,1
44,1,2529,Kildonan Place via London,0,1-44-1,1302,1
44,1,2531,Kildonan Place via London,0,1-44-1,1302,1
44,1,2533,Kildonan Place via London,0,1-44-1,1302,1
44,1,2535,Kildonan Place via London,0,1-44-1,1302,1
44,1,2537,Kildonan Place via London,0,1-44-1,1302,1
44,1,2539,Kildonan Place via London,0,1-44-1,1302,1
44,1,2560,Kildonan Place via London,0,1-44-2,1302,1
44,1,2564,Kildonan Place via London,0,1-44-2,1302,1
44,2,7800,Kildonan Place via London,0,2-44-1,1302,1
44,2,7802,Kildonan Place via London,0,2-44-1,1302,1
44,2,7804,Kildonan Place via London,0,2-44-1,1302,1
44,2,7806,Kildonan Place via London,0,2-44-1,1302,1
44,2,7808,Kildonan Place via London,0,2-44-1,1302,1
44,2,7810,Kildonan Place via London,0,2-44-1,1302,1
44,2,7812,Kildonan Place via London,0,2-44-1,1302,1
44,2,7833,Kildonan Place via London,0,2-44-2,1302,1
44,2,7837,Kildonan Place via London,0,2-44-2,1302,1
44,2,7858,Kildonan Place via London,0,2-44-3,1302,1
44,2,7862,Kildonan Place via London,0,2-44-3,1302,1
44,2,7870,Kildonan Place via London,0,2-44-4,1302,1
44,2,7872,Kildonan Place via London,0,2-44-4,1302,1
44,2,7874,Kildonan Place via London,0,2-44-4,1302,1
44,2,7876,Kildonan Place via London,0,2-44-4,1302,1
44,2,7878,Kildonan Place via London,0,2-44-4,1302,1
44,2,7880,Kildonan Place via London,0,2-44-4,1302,1
44,2,7882,Kildonan Place via London,0,2-44-4,1302,1
44,1,2585,Kildonan Place via London,0,1-44-3,1302,1
44,1,2589,Kildonan Place via London,0,1-44-3,1302,1
44,1,2597,Kildonan Place via London,0,1-44-4,1302,1
44,1,2599,Kildonan Place via London,0,1-44-4,1302,1
44,1,2601,Kildonan Place via London,0,1-44-4,1302,1
44,1,2603,Kildonan Place via London,0,1-44-4,1302,1
44,1,2605,Kildonan Place via London,0,1-44-4,1302,1
44,1,2607,Kildonan Place via London,0,1-44-4,1302,1
44,1,2609,Kildonan Place via London,0,1-44-4,1302,1
44,1,2613,Kildonan Place via London,0,1-44-4,1302,1
44,1,2617,Kildonan Place via London,0,1-44-4,1302,1
44,2,7886,Kildonan Place via London,0,2-44-4,1302,1
44,2,7890,Kildonan Place via London,0,2-44-4,1302,1
44,3,11520,Kildonan Place via London,0,3-44-1,1302,1
44,3,11524,Kildonan Place via London,0,3-44-1,1302,1
44,3,11528,Kildonan Place via London,0,3-44-1,1302,1
44,3,11532,Kildonan Place via London,0,3-44-1,1302,1
44,3,11536,Kildonan Place via London,0,3-44-1,1302,1
44,3,11548,Kildonan Place via London,0,3-44-2,1302,1
44,3,11552,Kildonan Place via London,0,3-44-2,1302,1
44,3,11556,Kildonan Place via London,0,3-44-2,1302,1
44,3,11560,Kildonan Place via London,0,3-44-2,1302,1
44,3,11564,Kildonan Place via London,0,3-44-2,1302,1
44,3,11570,Kildonan Place via London,0,3-44-3,1302,1
44,3,11574,Kildonan Place via London,0,3-44-3,1302,1
44,3,11578,Kildonan Place via London,0,3-44-3,1302,1
44,3,11582,Kildonan Place via London,0,3-44-3,1302,1
44,3,11586,Kildonan Place via London,0,3-44-3,1302,1
44,3,11544,Kildonan Place via London,0,3-44-2,1309,1
44,1,2526,Broadway via Louelda,1,1-44-1,1303,1
44,1,2528,Broadway via Louelda,1,1-44-1,1303,1
44,1,2530,Broadway via Louelda,1,1-44-1,1303,1
44,1,2532,Broadway via Louelda,1,1-44-1,1303,1
44,1,2534,Broadway via Louelda,1,1-44-1,1303,1
44,1,2536,Broadway via Louelda,1,1-44-1,1303,1
44,1,2538,Broadway via Louelda,1,1-44-1,1303,1
44,1,2540,Broadway via Louelda,1,1-44-1,1303,1
44,1,2561,Broadway via Louelda,1,1-44-2,1303,1
44,1,2565,Broadway via Louelda,1,1-44-2,1303,1
44,2,7799,Broadway via Louelda,1,2-44-1,1303,1
44,2,7801,Broadway via Louelda,1,2-44-1,1303,1
44,2,7803,Broadway via Louelda,1,2-44-1,1303,1
44,2,7805,Broadway via Louelda,1,2-44-1,1303,1
44,2,7807,Broadway via Louelda,1,2-44-1,1303,1
44,2,7809,Broadway via Louelda,1,2-44-1,1303,1
44,2,7811,Broadway via Louelda,1,2-44-1,1303,1
44,2,7813,Broadway via Louelda,1,2-44-1,1303,1
44,2,7834,Broadway via Louelda,1,2-44-2,1303,1
44,2,7838,Broadway via Louelda,1,2-44-2,1303,1
44,2,7859,Broadway via Louelda,1,2-44-3,1303,1
44,2,7863,Broadway via Louelda,1,2-44-3,1303,1
44,2,7869,Broadway via Louelda,1,2-44-4,1303,1
44,2,7871,Broadway via Louelda,1,2-44-4,1303,1
44,2,7873,Broadway via Louelda,1,2-44-4,1303,1
44,2,7875,Broadway via Louelda,1,2-44-4,1303,1
44,2,7877,Broadway via Louelda,1,2-44-4,1303,1
44,2,7879,Broadway via Louelda,1,2-44-4,1303,1
44,2,7881,Broadway via Louelda,1,2-44-4,1303,1
44,2,7883,Broadway via Louelda,1,2-44-4,1303,1
44,1,2586,Broadway via Louelda,1,1-44-3,1303,1
44,1,2590,Broadway via Louelda,1,1-44-3,1303,1
44,1,2596,Broadway via Louelda,1,1-44-4,1303,1
44,1,2598,Broadway via Louelda,1,1-44-4,1303,1
44,1,2600,Broadway via Louelda,1,1-44-4,1303,1
44,1,2602,Broadway via Louelda,1,1-44-4,1303,1
44,1,2604,Broadway via Louelda,1,1-44-4,1303,1
44,1,2606,Broadway via Louelda,1,1-44-4,1303,1
44,1,2608,Broadway via Louelda,1,1-44-4,1303,1
44,1,2610,Broadway via Louelda,1,1-44-4,1303,1
44,1,2614,Broadway via Louelda,1,1-44-4,1303,1
44,2,7887,Broadway via Louelda,1,2-44-4,1303,1
44,3,11521,Broadway via Louelda,1,3-44-1,1303,1
44,3,11525,Broadway via Louelda,1,3-44-1,1303,1
44,3,11529,Broadway via Louelda,1,3-44-1,1303,1
44,3,11533,Broadway via Louelda,1,3-44-1,1303,1
44,3,11537,Broadway via Louelda,1,3-44-1,1303,1
44,3,11545,Broadway via Louelda,1,3-44-2,1303,1
44,3,11549,Broadway via Louelda,1,3-44-2,1303,1
44,3,11553,Broadway via Louelda,1,3-44-2,1303,1
44,3,11557,Broadway via Louelda,1,3-44-2,1303,1
44,3,11561,Broadway via Louelda,1,3-44-2,1303,1
44,3,11571,Broadway via Louelda,1,3-44-3,1303,1
44,3,11575,Broadway via Louelda,1,3-44-3,1303,1
44,3,11579,Broadway via Louelda,1,3-44-3,1303,1
44,3,11583,Broadway via Louelda,1,3-44-3,1303,1
44,3,11587,Broadway via Louelda,1,3-44-3,1303,1
44,1,2543,Broadway via London,1,1-44-2,1301,1
44,1,2545,Broadway via London,1,1-44-2,1301,1
44,1,2547,Broadway via London,1,1-44-2,1301,1
44,1,2549,Broadway via London,1,1-44-2,1301,1
44,1,2551,Broadway via London,1,1-44-2,1301,1
44,1,2553,Broadway via London,1,1-44-2,1301,1
44,1,2555,Broadway via London,1,1-44-2,1301,1
44,1,2557,Broadway via London,1,1-44-2,1301,1
44,1,2559,Broadway via London,1,1-44-2,1301,1
44,1,2563,Broadway via London,1,1-44-2,1301,1
44,1,2570,Broadway via London,1,1-44-3,1301,1
44,1,2572,Broadway via London,1,1-44-3,1301,1
44,1,2574,Broadway via London,1,1-44-3,1301,1
44,1,2576,Broadway via London,1,1-44-3,1301,1
44,2,7816,Broadway via London,1,2-44-2,1301,1
44,2,7818,Broadway via London,1,2-44-2,1301,1
44,2,7820,Broadway via London,1,2-44-2,1301,1
44,2,7822,Broadway via London,1,2-44-2,1301,1
44,2,7824,Broadway via London,1,2-44-2,1301,1
44,2,7826,Broadway via London,1,2-44-2,1301,1
44,2,7828,Broadway via London,1,2-44-2,1301,1
44,2,7830,Broadway via London,1,2-44-2,1301,1
44,2,7832,Broadway via London,1,2-44-2,1301,1
44,2,7836,Broadway via London,1,2-44-2,1301,1
44,2,7843,Broadway via London,1,2-44-3,1301,1
44,2,7845,Broadway via London,1,2-44-3,1301,1
44,2,7847,Broadway via London,1,2-44-3,1301,1
44,2,7849,Broadway via London,1,2-44-3,1301,1
44,2,7851,Broadway via London,1,2-44-3,1301,1
44,2,7853,Broadway via London,1,2-44-3,1301,1
44,2,7855,Broadway via London,1,2-44-3,1301,1
44,2,7857,Broadway via London,1,2-44-3,1301,1
44,2,7861,Broadway via London,1,2-44-3,1301,1
44,2,7865,Broadway via London,1,2-44-3,1301,1
44,1,2578,Broadway via London,1,1-44-3,1301,1
44,1,2580,Broadway via London,1,1-44-3,1301,1
44,1,2582,Broadway via London,1,1-44-3,1301,1
44,1,2584,Broadway via London,1,1-44-3,1301,1
44,1,2588,Broadway via London,1,1-44-3,1301,1
44,1,2592,Broadway via London,1,1-44-3,1301,1
44,1,2612,Broadway via London,1,1-44-4,1301,1
44,1,2616,Broadway via London,1,1-44-4,1301,1
44,2,7885,Broadway via London,1,2-44-4,1301,1
44,2,7889,Broadway via London,1,2-44-4,1301,1
44,3,11519,Broadway via London,1,3-44-1,1301,1
44,3,11523,Broadway via London,1,3-44-1,1301,1
44,3,11527,Broadway via London,1,3-44-1,1301,1
44,3,11531,Broadway via London,1,3-44-1,1301,1
44,3,11535,Broadway via London,1,3-44-1,1301,1
44,3,11547,Broadway via London,1,3-44-2,1301,1
44,3,11551,Broadway via London,1,3-44-2,1301,1
44,3,11555,Broadway via London,1,3-44-2,1301,1
44,3,11559,Broadway via London,1,3-44-2,1301,1
44,3,11563,Broadway via London,1,3-44-2,1301,1
44,3,11569,Broadway via London,1,3-44-3,1301,1
44,3,11573,Broadway via London,1,3-44-3,1301,1
44,3,11577,Broadway via London,1,3-44-3,1301,1
44,3,11581,Broadway via London,1,3-44-3,1301,1
44,3,11585,Broadway via London,1,3-44-3,1301,1
44,3,11539,Broadway via London,1,3-44-1,2367,1
44,1,2544,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2546,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2548,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2550,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2552,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2554,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2556,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2558,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2562,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2566,Kildonan Place via Louelda,0,1-44-2,1300,1
44,1,2571,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2573,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2575,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2577,Kildonan Place via Louelda,0,1-44-3,1300,1
44,2,7817,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7819,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7821,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7823,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7825,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7827,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7829,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7831,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7835,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7839,Kildonan Place via Louelda,0,2-44-2,1300,1
44,2,7844,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7846,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7848,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7850,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7852,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7854,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7856,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7860,Kildonan Place via Louelda,0,2-44-3,1300,1
44,2,7864,Kildonan Place via Louelda,0,2-44-3,1300,1
44,1,2579,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2581,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2583,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2587,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2591,Kildonan Place via Louelda,0,1-44-3,1300,1
44,1,2611,Kildonan Place via Louelda,0,1-44-4,1300,1
44,1,2615,Kildonan Place via Louelda,0,1-44-4,1300,1
44,2,7884,Kildonan Place via Louelda,0,2-44-4,1300,1
44,2,7888,Kildonan Place via Louelda,0,2-44-4,1300,1
44,3,11522,Kildonan Place via Louelda,0,3-44-1,1300,1
44,3,11526,Kildonan Place via Louelda,0,3-44-1,1300,1
44,3,11530,Kildonan Place via Louelda,0,3-44-1,1300,1
44,3,11534,Kildonan Place via Louelda,0,3-44-1,1300,1
44,3,11538,Kildonan Place via Louelda,0,3-44-1,1300,1
44,3,11546,Kildonan Place via Louelda,0,3-44-2,1300,1
44,3,11550,Kildonan Place via Louelda,0,3-44-2,1300,1
44,3,11554,Kildonan Place via Louelda,0,3-44-2,1300,1
44,3,11558,Kildonan Place via Louelda,0,3-44-2,1300,1
44,3,11562,Kildonan Place via Louelda,0,3-44-2,1300,1
44,3,11568,Kildonan Place via Louelda,0,3-44-3,1300,1
44,3,11572,Kildonan Place via Louelda,0,3-44-3,1300,1
44,3,11576,Kildonan Place via Louelda,0,3-44-3,1300,1
44,3,11580,Kildonan Place via Louelda,0,3-44-3,1300,1
44,3,11584,Kildonan Place via Louelda,0,3-44-3,1300,1
44,1,2569,Kildonan Place via Louelda,0,1-44-3,1304,1
44,2,7842,Kildonan Place via Louelda,0,2-44-3,1304,1
44,3,11518,Kildonan Place via Louelda,0,3-44-1,1304,1
44,1,2618,London & Munroe via Louelda,1,1-44-4,1308,1
44,2,7891,London & Munroe via Louelda,1,2-44-4,1308,1
44,3,11565,London & Munroe via Louelda,1,3-44-2,1308,1
45,1,1782,Kildonan Place,0,1-24-5,1310,1
45,2,7426,Kildonan Place,0,2-24-5,1310,1
45,1,2624,Kildonan Place,0,1-45-1,1310,1
45,1,2626,Kildonan Place,0,1-45-1,1310,1
45,1,2628,Kildonan Place,0,1-45-1,1310,1
45,1,2630,Kildonan Place,0,1-45-1,1310,1
45,1,2632,Kildonan Place,0,1-45-1,1310,1
45,1,2634,Kildonan Place,0,1-45-1,1310,1
45,1,2636,Kildonan Place,0,1-45-1,1310,1
45,1,2638,Kildonan Place,0,1-45-1,1310,1
45,1,2640,Kildonan Place,0,1-45-1,1310,1
45,1,2642,Kildonan Place,0,1-45-1,1310,1
45,1,2644,Kildonan Place,0,1-45-1,1310,1
45,1,2646,Kildonan Place,0,1-45-1,1310,1
45,1,2648,Kildonan Place,0,1-45-1,1310,1
45,1,2650,Kildonan Place,0,1-45-1,1310,1
45,1,2654,Kildonan Place,0,1-45-2,1310,1
45,1,2656,Kildonan Place,0,1-45-2,1310,1
45,1,2658,Kildonan Place,0,1-45-2,1310,1
45,1,2660,Kildonan Place,0,1-45-2,1310,1
45,1,2662,Kildonan Place,0,1-45-2,1310,1
45,1,2664,Kildonan Place,0,1-45-2,1310,1
45,1,2666,Kildonan Place,0,1-45-2,1310,1
45,1,2668,Kildonan Place,0,1-45-2,1310,1
45,1,2670,Kildonan Place,0,1-45-2,1310,1
45,1,2672,Kildonan Place,0,1-45-2,1310,1
45,1,2674,Kildonan Place,0,1-45-2,1310,1
45,1,2676,Kildonan Place,0,1-45-2,1310,1
45,1,2678,Kildonan Place,0,1-45-2,1310,1
45,2,7897,Kildonan Place,0,2-45-1,1310,1
45,2,7899,Kildonan Place,0,2-45-1,1310,1
45,2,7901,Kildonan Place,0,2-45-1,1310,1
45,2,7903,Kildonan Place,0,2-45-1,1310,1
45,2,7905,Kildonan Place,0,2-45-1,1310,1
45,2,7907,Kildonan Place,0,2-45-1,1310,1
45,2,7909,Kildonan Place,0,2-45-1,1310,1
45,2,7911,Kildonan Place,0,2-45-1,1310,1
45,2,7913,Kildonan Place,0,2-45-1,1310,1
45,2,7915,Kildonan Place,0,2-45-1,1310,1
45,2,7917,Kildonan Place,0,2-45-1,1310,1
45,2,7919,Kildonan Place,0,2-45-1,1310,1
45,2,7921,Kildonan Place,0,2-45-1,1310,1
45,2,7923,Kildonan Place,0,2-45-1,1310,1
45,2,7927,Kildonan Place,0,2-45-2,1310,1
45,2,7929,Kildonan Place,0,2-45-2,1310,1
45,2,7931,Kildonan Place,0,2-45-2,1310,1
45,2,7933,Kildonan Place,0,2-45-2,1310,1
45,2,7935,Kildonan Place,0,2-45-2,1310,1
45,2,7937,Kildonan Place,0,2-45-2,1310,1
45,2,7939,Kildonan Place,0,2-45-2,1310,1
45,2,7941,Kildonan Place,0,2-45-2,1310,1
45,2,7943,Kildonan Place,0,2-45-2,1310,1
45,2,7945,Kildonan Place,0,2-45-2,1310,1
45,2,7947,Kildonan Place,0,2-45-2,1310,1
45,2,7949,Kildonan Place,0,2-45-2,1310,1
45,2,7951,Kildonan Place,0,2-45-2,1310,1
45,3,11602,Kildonan Place,0,3-45-1,1310,1
45,3,11604,Kildonan Place,0,3-45-1,1310,1
45,3,11606,Kildonan Place,0,3-45-1,1310,1
45,3,11608,Kildonan Place,0,3-45-1,1310,1
45,3,11610,Kildonan Place,0,3-45-1,1310,1
45,3,11614,Kildonan Place,0,3-45-2,1310,1
45,3,11616,Kildonan Place,0,3-45-2,1310,1
45,3,11618,Kildonan Place,0,3-45-2,1310,1
45,3,11620,Kildonan Place,0,3-45-2,1310,1
45,3,11622,Kildonan Place,0,3-45-2,1310,1
45,1,2623,Downtown,1,1-45-1,1311,1
45,1,2625,Downtown,1,1-45-1,1311,1
45,1,2627,Downtown,1,1-45-1,1311,1
45,1,2629,Downtown,1,1-45-1,1311,1
45,1,2631,Downtown,1,1-45-1,1311,1
45,1,2633,Downtown,1,1-45-1,1311,1
45,1,2635,Downtown,1,1-45-1,1311,1
45,1,2637,Downtown,1,1-45-1,1311,1
45,1,2639,Downtown,1,1-45-1,1311,1
45,1,2641,Downtown,1,1-45-1,1311,1
45,1,2643,Downtown,1,1-45-1,1311,1
45,1,2645,Downtown,1,1-45-1,1311,1
45,1,2647,Downtown,1,1-45-1,1311,1
45,1,2649,Downtown,1,1-45-1,1311,1
45,1,2651,Downtown,1,1-45-1,1311,1
45,1,2655,Downtown,1,1-45-2,1311,1
45,1,2657,Downtown,1,1-45-2,1311,1
45,1,2659,Downtown,1,1-45-2,1311,1
45,1,2661,Downtown,1,1-45-2,1311,1
45,1,2663,Downtown,1,1-45-2,1311,1
45,1,2665,Downtown,1,1-45-2,1311,1
45,1,2667,Downtown,1,1-45-2,1311,1
45,1,2669,Downtown,1,1-45-2,1311,1
45,1,2671,Downtown,1,1-45-2,1311,1
45,1,2673,Downtown,1,1-45-2,1311,1
45,1,2675,Downtown,1,1-45-2,1311,1
45,1,2677,Downtown,1,1-45-2,1311,1
45,1,2679,Downtown,1,1-45-2,1311,1
45,2,7896,Downtown,1,2-45-1,1311,1
45,2,7898,Downtown,1,2-45-1,1311,1
45,2,7900,Downtown,1,2-45-1,1311,1
45,2,7902,Downtown,1,2-45-1,1311,1
45,2,7904,Downtown,1,2-45-1,1311,1
45,2,7906,Downtown,1,2-45-1,1311,1
45,2,7908,Downtown,1,2-45-1,1311,1
45,2,7910,Downtown,1,2-45-1,1311,1
45,2,7912,Downtown,1,2-45-1,1311,1
45,2,7914,Downtown,1,2-45-1,1311,1
45,2,7916,Downtown,1,2-45-1,1311,1
45,2,7918,Downtown,1,2-45-1,1311,1
45,2,7920,Downtown,1,2-45-1,1311,1
45,2,7922,Downtown,1,2-45-1,1311,1
45,2,7924,Downtown,1,2-45-1,1311,1
45,2,7928,Downtown,1,2-45-2,1311,1
45,2,7930,Downtown,1,2-45-2,1311,1
45,2,7932,Downtown,1,2-45-2,1311,1
45,2,7934,Downtown,1,2-45-2,1311,1
45,2,7936,Downtown,1,2-45-2,1311,1
45,2,7938,Downtown,1,2-45-2,1311,1
45,2,7940,Downtown,1,2-45-2,1311,1
45,2,7942,Downtown,1,2-45-2,1311,1
45,2,7944,Downtown,1,2-45-2,1311,1
45,2,7946,Downtown,1,2-45-2,1311,1
45,2,7948,Downtown,1,2-45-2,1311,1
45,2,7950,Downtown,1,2-45-2,1311,1
45,2,7952,Downtown,1,2-45-2,1311,1
45,3,11603,Downtown,1,3-45-1,1311,1
45,3,11605,Downtown,1,3-45-1,1311,1
45,3,11607,Downtown,1,3-45-1,1311,1
45,3,11609,Downtown,1,3-45-1,1311,1
45,3,11611,Downtown,1,3-45-1,1311,1
45,3,11615,Downtown,1,3-45-2,1311,1
45,3,11617,Downtown,1,3-45-2,1311,1
45,3,11619,Downtown,1,3-45-2,1311,1
45,3,11621,Downtown,1,3-45-2,1311,1
45,3,11623,Downtown,1,3-45-2,1311,1
45,3,11593,Downtown,1,3-45-1,1318,1
45,3,11595,Downtown,1,3-45-1,1318,1
45,3,11597,Downtown,1,3-45-1,1318,1
45,3,11599,Downtown,1,3-45-1,1318,1
45,3,11601,Downtown,1,3-45-1,1318,1
45,3,11625,Downtown,1,3-45-2,1318,1
45,3,11627,Downtown,1,3-45-2,1318,1
45,3,11629,Downtown,1,3-45-2,1318,1
45,3,11631,Downtown,1,3-45-2,1318,1
45,3,11633,Downtown,1,3-45-2,1318,1
45,3,11592,Munroe & Prevette,0,3-45-1,1317,1
45,3,11594,Munroe & Prevette,0,3-45-1,1317,1
45,3,11596,Munroe & Prevette,0,3-45-1,1317,1
45,3,11598,Munroe & Prevette,0,3-45-1,1317,1
45,3,11600,Munroe & Prevette,0,3-45-1,1317,1
45,3,11624,Munroe & Prevette,0,3-45-2,1317,1
45,3,11626,Munroe & Prevette,0,3-45-2,1317,1
45,3,11628,Munroe & Prevette,0,3-45-2,1317,1
45,3,11630,Munroe & Prevette,0,3-45-2,1317,1
45,3,11632,Munroe & Prevette,0,3-45-2,1317,1
45,3,11634,Munroe & Prevette,0,3-45-2,1317,1
45,3,11635,Main & Pioneer,1,3-45-2,1319,1
46,1,2234,Balmoral Station,1,1-35-2,1321,1
46,1,2689,Balmoral Station,1,1-46-2,1321,1
46,1,2697,Balmoral Station,1,1-46-4,1321,1
46,1,2685,Balmoral Station,1,1-46-1,1323,1
46,1,2693,Balmoral Station,1,1-46-3,1323,1
46,1,3164,Balmoral Station,1,1-57-3,1323,1
46,1,2684,Transcona via Kildare,0,1-46-1,1322,1
46,1,2692,Transcona via Kildare,0,1-46-3,1322,1
46,1,2707,Transcona via Kildare,0,1-46-6,1324,1
46,1,2711,Transcona via Kildare,0,1-46-7,1324,1
46,1,2717,Transcona via Kildare,0,1-46-8,1324,1
46,1,2730,Transcona via Kildare,0,1-46-11,1324,1
46,1,2688,Transcona via Regent,0,1-46-2,1320,1
46,1,2696,Transcona via Regent,0,1-46-4,1320,1
46,1,2700,Transcona via Regent,0,1-46-5,1326,1
46,1,2721,Transcona via Regent,0,1-46-9,1326,1
46,1,2726,Transcona via Regent,0,1-46-10,1326,1
46,1,2734,Transcona via Regent,0,1-46-12,1326,1
46,1,2701,Plessis & Regent,1,1-46-5,1327,1
46,1,2722,Plessis & Regent,1,1-46-9,1327,1
46,1,2727,Plessis & Regent,1,1-46-10,1327,1
46,1,2735,Plessis & Regent,1,1-46-12,1327,1
46,1,2708,Plessis & Regent,1,1-46-6,1325,1
46,1,2712,Plessis & Regent,1,1-46-7,1325,1
46,1,2718,Plessis & Regent,1,1-46-8,1325,1
46,1,2731,Plessis & Regent,1,1-46-11,1325,1
47,1,2738,Transcona via Kildare,0,1-47-1,2378,1
47,1,2742,Transcona via Kildare,0,1-47-1,2378,1
47,1,2746,Transcona via Kildare,0,1-47-1,2378,1
47,1,2750,Transcona via Kildare,0,1-47-1,2378,1
47,1,2754,Transcona via Kildare,0,1-47-1,2378,1
47,1,2760,Transcona via Kildare,0,1-47-2,2378,1
47,2,7955,Transcona via Kildare,0,2-47-1,2378,1
47,2,7959,Transcona via Kildare,0,2-47-1,2378,1
47,2,7963,Transcona via Kildare,0,2-47-1,2378,1
47,2,7967,Transcona via Kildare,0,2-47-1,2378,1
47,2,7971,Transcona via Kildare,0,2-47-1,2378,1
47,2,7977,Transcona via Kildare,0,2-47-2,2378,1
47,2,7981,Transcona via Kildare,0,2-47-2,2378,1
47,2,7985,Transcona via Kildare,0,2-47-2,2378,1
47,2,7989,Transcona via Kildare,0,2-47-2,2378,1
47,2,7995,Transcona via Kildare,0,2-47-3,2378,1
47,2,7999,Transcona via Kildare,0,2-47-3,2378,1
